date|cpc|User_Base
2025-05-26|45333|1254
2025-05-26|45335|13529
2025-05-26|45337|1350
2025-05-26|45339|1210
2025-05-26|45341|11
2025-05-26|45343|8544
2025-05-26|45347|6693
2025-05-26|45349|1792
2025-05-26|45351|6603
2025-05-26|45353|17
2025-05-26|45355|120
2025-05-26|45359|14
2025-05-26|45371|19
2025-05-26|45433|3
2025-05-26|45489|766
2025-05-26|45589|22869
2025-05-26|45629|24846
2025-05-26|45633|114
2025-05-26|45637|367
2025-05-26|45639|3
2025-05-26|45749|178
2025-05-26|45789|71
2025-05-26|45829|421
2025-05-26|45849|3673
2025-05-26|45889|1240
2025-05-26|46071|376
2025-05-26|46109|18950
2025-05-26|46189|1195
2025-05-26|46231|845
2025-05-26|46369|343
2025-05-26|46469|826
2025-05-27|893|4252
2025-05-27|25609|26
2025-05-27|25828|13
2025-05-27|28428|369
2025-05-27|29158|279
2025-05-27|30710|206
2025-05-27|31036|10
2025-05-27|31192|5
2025-05-27|31581|105
2025-05-27|31690|80
2025-05-27|34828|1618
2025-05-27|35887|2265
2025-05-27|36211|394
2025-05-27|36394|106
2025-05-27|36827|4673
2025-05-27|37448|1339
2025-05-27|37841|29
2025-05-27|37947|34
2025-05-27|38903|600
2025-05-27|38904|20
2025-05-27|38941|641
2025-05-27|38967|88
2025-05-27|39621|3619
2025-05-27|39681|312
2025-05-27|39721|187
2025-05-27|39923|264
2025-05-27|40221|74
2025-05-27|40341|1
2025-05-27|40651|24
2025-05-27|40675|305
2025-05-27|40771|16
2025-05-27|40953|1656
2025-05-27|40962|256
2025-05-27|41029|2740
2025-05-27|41051|8
2025-05-27|41129|500
2025-05-27|41149|123
2025-05-27|41177|11459
2025-05-27|41181|11583
2025-05-27|41247|32
2025-05-27|41329|12168
2025-05-27|41529|30
2025-05-27|41589|17
2025-05-27|41633|16
2025-05-27|41636|39
2025-05-27|41638|7
2025-05-27|41644|84
2025-05-27|41650|58
2025-05-27|41652|34
2025-05-27|41675|3
2025-05-27|41794|11
2025-05-27|41798|20
2025-05-27|41802|5
2025-05-27|41804|14
2025-05-27|41809|32
2025-05-27|41909|636
2025-05-27|41949|25742
2025-05-27|42049|11348
2025-05-27|42069|20
2025-05-27|42071|5425
2025-05-27|42073|12
2025-05-27|42076|542
2025-05-27|42078|5
2025-05-27|42339|1093
2025-05-27|42341|4
2025-05-27|42689|4657
2025-05-27|42709|10
2025-05-27|42911|4278
2025-05-27|43349|29
2025-05-27|43551|7677
2025-05-27|43553|57
2025-05-27|43571|30
2025-05-27|43575|4
2025-05-27|43609|8566
2025-05-27|43611|18
2025-05-27|43613|4440
2025-05-27|43615|6
2025-05-27|43617|10537
2025-05-27|43619|8
2025-05-27|43869|69
2025-05-27|44009|6988
2025-05-27|44051|6627
2025-05-27|44409|4860
2025-05-27|44509|154
2025-05-27|44613|2982
2025-05-27|44618|1627
2025-05-27|44629|5274
2025-05-27|44649|1719
2025-05-27|44950|30
2025-05-27|45169|3682
2025-05-27|45300|4744
2025-05-27|45329|904
2025-05-27|45333|1254
2025-05-27|45335|13517
2025-05-27|45337|1350
2025-05-27|45339|1209
2025-05-27|45341|11
2025-05-27|45343|8528
2025-05-27|45347|6687
2025-05-27|45349|1791
2025-05-27|45351|6593
2025-05-27|45353|17
2025-05-27|45355|120
2025-05-27|45359|14
2025-05-27|45371|19
2025-05-27|45433|3
2025-05-27|45489|765
2025-05-27|45589|22866
2025-05-27|45629|24799
2025-05-27|45633|114
2025-05-27|45637|365
2025-05-27|45639|3
2025-05-27|45749|178
2025-05-27|45789|71
2025-05-27|45829|421
2025-05-27|45849|3667
2025-05-27|45889|1235
2025-05-27|46071|376
2025-05-27|46109|18901
2025-05-27|46189|1192
2025-05-27|46231|982
2025-05-27|46369|342
2025-05-27|46469|826
2025-05-28|893|4250
2025-05-28|25609|26
2025-05-28|25828|13
2025-05-28|28428|369
2025-05-28|29158|279
2025-05-28|30710|206
2025-05-28|31036|10
2025-05-28|31192|5
2025-05-28|31581|105
2025-05-28|31690|80
2025-05-28|34828|1617
2025-05-28|35887|2262
2025-05-28|36211|394
2025-05-28|36394|106
2025-05-28|36827|4666
2025-05-28|37448|1334
2025-05-28|37841|29
2025-05-28|37947|34
2025-05-28|38903|600
2025-05-28|38904|20
2025-05-28|38941|640
2025-05-28|38967|88
2025-05-28|39621|3614
2025-05-28|39681|311
2025-05-28|39721|187
2025-05-28|39923|264
2025-05-28|40221|74
2025-05-28|40341|1
2025-05-28|40651|24
2025-05-28|40675|305
2025-05-28|40771|16
2025-05-28|40953|1654
2025-05-28|40962|256
2025-05-28|41029|2737
2025-05-28|41051|8
2025-05-28|41129|500
2025-05-28|41149|123
2025-05-28|41177|11441
2025-05-28|41181|11571
2025-05-28|41247|32
2025-05-28|41329|12143
2025-05-28|41529|30
2025-05-28|41589|17
2025-05-28|41633|16
2025-05-28|41636|39
2025-05-28|41638|7
2025-05-28|41644|84
2025-05-28|41650|58
2025-05-28|41652|34
2025-05-28|41675|3
2025-05-28|41794|11
2025-05-28|41798|20
2025-05-28|41802|5
2025-05-28|41804|14
2025-05-28|41809|32
2025-05-28|41909|635
2025-05-28|41949|25701
2025-05-28|42049|11327
2025-05-28|42069|20
2025-05-28|42071|5419
2025-05-28|42073|12
2025-05-28|42076|541
2025-05-28|42078|5
2025-05-28|42339|1093
2025-05-28|42341|4
2025-05-28|42689|4648
2025-05-28|42709|10
2025-05-28|42911|4264
2025-05-28|43349|29
2025-05-28|43551|7664
2025-05-28|43553|57
2025-05-28|43571|30
2025-05-28|43575|4
2025-05-28|43609|8552
2025-05-28|43611|18
2025-05-28|43613|4433
2025-05-28|43615|6
2025-05-28|43617|10528
2025-05-28|43619|8
2025-05-28|43869|69
2025-05-28|44009|7029
2025-05-28|44051|6595
2025-05-28|44409|4855
2025-05-28|44509|154
2025-05-28|44613|2978
2025-05-28|44618|1626
2025-05-28|44629|5267
2025-05-28|44649|1715
2025-05-28|44950|30
2025-05-28|45169|3676
2025-05-28|45300|4738
2025-05-28|45329|904
2025-05-28|45333|1254
2025-05-28|45335|13488
2025-05-28|45337|1349
2025-05-28|45339|1208
2025-05-28|45341|11
2025-05-28|45343|8510
2025-05-28|45347|6675
2025-05-28|45349|1791
2025-05-28|45351|6579
2025-05-28|45353|17
2025-05-28|45355|120
2025-05-28|45359|14
2025-05-28|45371|19
2025-05-28|45433|3
2025-05-28|45489|763
2025-05-28|45589|22874
2025-05-28|45629|24779
2025-05-28|45633|114
2025-05-28|45637|364
2025-05-28|45639|4
2025-05-28|45749|178
2025-05-28|45789|71
2025-05-28|45829|421
2025-05-28|45849|3661
2025-05-28|45889|1235
2025-05-28|46071|376
2025-05-28|46109|18906
2025-05-28|46189|1190
2025-05-28|46231|1067
2025-05-28|46369|342
2025-05-28|46469|821
2025-05-29|893|4246
2025-05-29|25609|26
2025-05-29|25828|13
2025-05-29|28428|369
2025-05-29|29158|279
2025-05-29|30710|205
2025-05-29|31036|10
2025-05-29|31192|5
2025-05-29|31581|105
2025-05-29|31690|80
2025-05-29|34828|1615
2025-05-29|35887|2260
2025-05-29|36211|394
2025-05-29|36394|106
2025-05-29|36827|4661
2025-05-29|37448|1334
2025-05-29|37841|29
2025-05-29|37947|34
2025-05-29|38903|600
2025-05-29|38904|20
2025-05-29|38941|639
2025-05-29|38967|88
2025-05-29|39621|3609
2025-05-29|39681|311
2025-05-29|39721|187
2025-05-29|39923|263
2025-05-29|40221|74
2025-05-29|40341|1
2025-05-29|40651|24
2025-05-29|40675|305
2025-05-29|40771|16
2025-05-29|40953|1654
2025-05-29|40962|255
2025-05-29|41029|2736
2025-05-29|41051|8
2025-05-29|41129|500
2025-05-29|41149|123
2025-05-29|41177|11427
2025-05-29|41181|11549
2025-05-29|41247|32
2025-05-29|41329|12124
2025-05-29|41529|30
2025-05-29|41589|17
2025-05-29|41633|16
2025-05-29|41636|39
2025-05-29|41638|7
2025-05-29|41644|84
2025-05-29|41650|58
2025-05-29|41652|33
2025-05-29|41675|3
2025-05-29|41794|11
2025-05-29|41798|20
2025-05-29|41802|5
2025-05-29|41804|14
2025-05-29|41809|31
2025-05-29|41909|635
2025-05-29|41949|25666
2025-05-29|42049|11313
2025-05-29|42069|20
2025-05-29|42071|5415
2025-05-29|42073|12
2025-05-29|42076|541
2025-05-29|42078|5
2025-05-29|42339|1093
2025-05-29|42341|4
2025-05-29|42689|4640
2025-05-29|42709|10
2025-05-29|42911|4258
2025-05-29|43349|29
2025-05-29|43551|7640
2025-05-29|43553|60
2025-05-29|43571|30
2025-05-29|43575|4
2025-05-29|43609|8538
2025-05-29|43611|18
2025-05-29|43613|4426
2025-05-29|43615|6
2025-05-29|43617|10522
2025-05-29|43619|8
2025-05-29|43869|69
2025-05-29|44009|7048
2025-05-29|44051|6562
2025-05-29|44409|4851
2025-05-29|44509|154
2025-05-29|44613|2972
2025-05-29|44618|1624
2025-05-29|44629|5261
2025-05-29|44649|1713
2025-05-29|44950|30
2025-05-29|45169|3671
2025-05-29|45300|4726
2025-05-29|45329|904
2025-05-29|45333|1252
2025-05-29|45335|13470
2025-05-29|45337|1348
2025-05-29|45339|1207
2025-05-29|45341|11
2025-05-29|45343|8491
2025-05-29|45347|6665
2025-05-29|45349|1790
2025-05-29|45351|6570
2025-05-29|45353|17
2025-05-29|45355|120
2025-05-29|45359|14
2025-05-29|45371|19
2025-05-29|45433|3
2025-05-29|45489|760
2025-05-29|45589|22833
2025-05-29|45629|24730
2025-05-29|45633|114
2025-05-29|45637|363
2025-05-29|45639|4
2025-05-29|45749|178
2025-05-29|45789|70
2025-05-29|45829|421
2025-05-29|45849|3655
2025-05-29|45889|1234
2025-05-29|46071|376
2025-05-29|46109|19033
2025-05-29|46189|1187
2025-05-29|46231|1015
2025-05-29|46369|342
2025-05-29|46469|818
2025-05-30|893|4241
2025-05-30|25609|26
2025-05-30|25828|13
2025-05-30|28428|369
2025-05-30|29158|279
2025-05-30|30710|205
2025-05-30|31036|10
2025-05-30|31192|5
2025-05-30|31581|105
2025-05-30|31690|80
2025-05-30|34828|1613
2025-05-30|35887|2256
2025-05-30|36211|394
2025-05-30|36394|106
2025-05-30|36827|4646
2025-05-30|37448|1332
2025-05-30|37841|29
2025-05-30|37947|34
2025-05-30|38903|600
2025-05-30|38904|20
2025-05-30|38941|637
2025-05-30|38967|88
2025-05-30|39621|3605
2025-05-30|39681|311
2025-05-30|39721|187
2025-05-30|39923|263
2025-05-30|40221|74
2025-05-30|40341|1
2025-05-30|40651|24
2025-05-30|40675|305
2025-05-30|40771|16
2025-05-30|40953|1653
2025-05-30|40962|255
2025-05-30|41029|2730
2025-05-30|41051|8
2025-05-30|41129|500
2025-05-30|41149|122
2025-05-30|41177|11401
2025-05-30|41181|11533
2025-05-30|41247|32
2025-05-30|41329|12103
2025-05-30|41529|30
2025-05-30|41589|17
2025-05-30|41633|16
2025-05-30|41636|39
2025-05-30|41638|7
2025-05-30|41644|84
2025-05-30|41650|58
2025-05-30|41652|33
2025-05-30|41675|3
2025-05-30|41794|11
2025-05-30|41798|20
2025-05-30|41802|5
2025-05-30|41804|14
2025-05-30|41809|31
2025-05-30|41909|634
2025-05-30|41949|25633
2025-05-30|42049|11292
2025-05-30|42069|20
2025-05-30|42071|5402
2025-05-30|42073|12
2025-05-30|42076|539
2025-05-30|42078|5
2025-05-30|42339|1092
2025-05-30|42341|4
2025-05-30|42689|4627
2025-05-30|42709|10
2025-05-30|42911|4250
2025-05-30|43349|29
2025-05-30|43551|7636
2025-05-30|43553|60
2025-05-30|43571|30
2025-05-30|43575|4
2025-05-30|43609|8517
2025-05-30|43611|18
2025-05-30|43613|4422
2025-05-30|43615|6
2025-05-30|43617|10552
2025-05-30|43619|8
2025-05-30|43869|69
2025-05-30|44009|7070
2025-05-30|44051|6532
2025-05-30|44409|4845
2025-05-30|44509|154
2025-05-30|44613|2965
2025-05-30|44618|1621
2025-05-30|44629|5247
2025-05-30|44649|1707
2025-05-30|44950|30
2025-05-30|45169|3665
2025-05-30|45300|4715
2025-05-30|45329|903
2025-05-30|45333|1251
2025-05-30|45335|13447
2025-05-30|45337|1347
2025-05-30|45339|1207
2025-05-30|45341|11
2025-05-30|45343|8476
2025-05-30|45347|6660
2025-05-30|45349|1788
2025-05-30|45351|6560
2025-05-30|45353|17
2025-05-30|45355|120
2025-05-30|45359|14
2025-05-30|45371|19
2025-05-30|45433|3
2025-05-30|45489|759
2025-05-30|45589|22806
2025-05-30|45629|24700
2025-05-30|45633|112
2025-05-30|45637|363
2025-05-30|45639|4
2025-05-30|45749|178
2025-05-30|45789|70
2025-05-30|45829|421
2025-05-30|45849|3647
2025-05-30|45889|1232
2025-05-30|46071|376
2025-05-30|46109|19107
2025-05-30|46189|1187
2025-05-30|46231|1060
2025-05-30|46369|340
2025-05-30|46469|814
2025-05-31|893|4239
2025-05-31|25609|26
2025-05-31|25828|13
2025-05-31|28428|369
2025-05-31|29158|279
2025-05-31|30710|205
2025-05-31|31036|10
2025-05-31|31192|5
2025-05-31|31581|105
2025-05-31|31690|80
2025-05-31|34828|1613
2025-05-31|35887|2256
2025-05-31|36211|394
2025-05-31|36394|106
2025-05-31|36827|4645
2025-05-31|37448|1331
2025-05-31|37841|29
2025-05-31|37947|34
2025-05-31|38903|600
2025-05-31|38904|20
2025-05-31|38941|637
2025-05-31|38967|88
2025-05-31|39621|3603
2025-05-31|39681|310
2025-05-31|39721|187
2025-05-31|39923|263
2025-05-31|40221|74
2025-05-31|40341|1
2025-05-31|40651|24
2025-05-31|40675|304
2025-05-31|40771|16
2025-05-31|40953|1652
2025-05-31|40962|255
2025-05-31|41029|2729
2025-05-31|41051|8
2025-05-31|41129|499
2025-05-31|41149|122
2025-05-31|41177|11393
2025-05-31|41181|11530
2025-05-31|41247|32
2025-05-31|41329|12095
2025-05-31|41529|30
2025-05-31|41589|17
2025-05-31|41633|16
2025-05-31|41636|39
2025-05-31|41638|7
2025-05-31|41644|84
2025-05-31|41650|58
2025-05-31|41652|33
2025-05-31|41675|3
2025-05-31|41794|11
2025-05-31|41798|20
2025-05-31|41802|5
2025-05-31|41804|14
2025-05-31|41809|31
2025-05-31|41909|634
2025-05-31|41949|25621
2025-05-31|42049|11286
2025-05-31|42069|20
2025-05-31|42071|5401
2025-05-31|42073|12
2025-05-31|42076|539
2025-05-31|42078|5
2025-05-31|42339|1090
2025-05-31|42341|4
2025-05-31|42689|4624
2025-05-31|42709|10
2025-05-31|42911|4247
2025-05-31|43349|29
2025-05-31|43551|7633
2025-05-31|43553|58
2025-05-31|43571|30
2025-05-31|43575|4
2025-05-31|43609|8513
2025-05-31|43611|18
2025-05-31|43613|4421
2025-05-31|43615|6
2025-05-31|43617|10618
2025-05-31|43619|8
2025-05-31|43869|69
2025-05-31|44009|7101
2025-05-31|44051|6511
2025-05-31|44409|4843
2025-05-31|44509|154
2025-05-31|44613|2964
2025-05-31|44618|1621
2025-05-31|44629|5246
2025-05-31|44649|1707
2025-05-31|44950|30
2025-05-31|45169|3663
2025-05-31|45300|4712
2025-05-31|45329|903
2025-05-31|45333|1250
2025-05-31|45335|13445
2025-05-31|45337|1346
2025-05-31|45339|1206
2025-05-31|45341|11
2025-05-31|45343|8469
2025-05-31|45347|6656
2025-05-31|45349|1787
2025-05-31|45351|6559
2025-05-31|45353|17
2025-05-31|45355|120
2025-05-31|45359|14
2025-05-31|45371|19
2025-05-31|45433|3
2025-05-31|45489|759
2025-05-31|45589|22818
2025-05-31|45629|24679
2025-05-31|45633|112
2025-05-31|45637|363
2025-05-31|45639|4
2025-05-31|45749|178
2025-05-31|45789|70
2025-05-31|45829|421
2025-05-31|45849|3652
2025-05-31|45889|1232
2025-05-31|46071|376
2025-05-31|46109|19210
2025-05-31|46189|1187
2025-05-31|46231|1062
2025-05-31|46369|340
2025-05-31|46469|814
2025-06-01|893|4239
2025-06-01|25609|26
2025-06-01|25828|13
2025-06-01|28428|369
2025-06-01|29158|279
2025-06-01|30710|205
2025-06-01|31036|10
2025-06-01|31192|5
2025-06-01|31581|105
2025-06-01|31690|80
2025-06-01|34828|1612
2025-06-01|35887|2254
2025-06-01|36211|394
2025-06-01|36394|106
2025-06-01|36827|4644
2025-06-01|37448|1330
2025-06-01|37841|29
2025-06-01|37947|34
2025-06-01|38903|600
2025-06-01|38904|20
2025-06-01|38941|637
2025-06-01|38967|88
2025-06-01|39621|3602
2025-06-01|39681|310
2025-06-01|39721|187
2025-06-01|39923|263
2025-06-01|40221|74
2025-06-01|40341|1
2025-06-01|40651|24
2025-06-01|40675|304
2025-06-01|40771|16
2025-06-01|40953|1652
2025-06-01|40962|255
2025-06-01|41029|2729
2025-06-01|41051|8
2025-06-01|41129|499
2025-06-01|41149|122
2025-06-01|41177|11390
2025-06-01|41181|11523
2025-06-01|41247|32
2025-06-01|41329|12092
2025-06-01|41529|30
2025-06-01|41589|17
2025-06-01|41633|16
2025-06-01|41636|39
2025-06-01|41638|7
2025-06-01|41644|84
2025-06-01|41650|58
2025-06-01|41652|33
2025-06-01|41675|3
2025-06-01|41794|11
2025-06-01|41798|20
2025-06-01|41802|5
2025-06-01|41804|14
2025-06-01|41809|31
2025-06-01|41909|634
2025-06-01|41949|25614
2025-06-01|42049|11282
2025-06-01|42069|20
2025-06-01|42071|5401
2025-06-01|42073|12
2025-06-01|42076|539
2025-06-01|42078|5
2025-06-01|42339|1090
2025-06-01|42341|4
2025-06-01|42689|4623
2025-06-01|42709|10
2025-06-01|42911|4247
2025-06-01|43349|29
2025-06-01|43551|7642
2025-06-01|43553|49
2025-06-01|43571|30
2025-06-01|43575|4
2025-06-01|43609|8513
2025-06-01|43611|18
2025-06-01|43613|4420
2025-06-01|43615|6
2025-06-01|43617|10668
2025-06-01|43619|8
2025-06-01|43869|69
2025-06-01|44009|7149
2025-06-01|44051|6501
2025-06-01|44409|4843
2025-06-01|44509|154
2025-06-01|44613|2963
2025-06-01|44618|1621
2025-06-01|44629|5246
2025-06-01|44649|1706
2025-06-01|44950|30
2025-06-01|45169|3663
2025-06-01|45300|4710
2025-06-01|45329|903
2025-06-01|45333|1250
2025-06-01|45335|13438
2025-06-01|45337|1346
2025-06-01|45339|1206
2025-06-01|45341|11
2025-06-01|45343|8468
2025-06-01|45347|6653
2025-06-01|45349|1787
2025-06-01|45351|6558
2025-06-01|45353|17
2025-06-01|45355|120
2025-06-01|45359|14
2025-06-01|45371|19
2025-06-01|45433|3
2025-06-01|45489|758
2025-06-01|45589|22830
2025-06-01|45629|24659
2025-06-01|45633|112
2025-06-01|45637|363
2025-06-01|45639|4
2025-06-01|45749|178
2025-06-01|45789|70
2025-06-01|45829|421
2025-06-01|45849|3657
2025-06-01|45889|1232
2025-06-01|46071|376
2025-06-01|46109|19243
2025-06-01|46189|1187
2025-06-01|46231|1151
2025-06-01|46369|340
2025-06-01|46469|813
2025-06-02|893|4233
2025-06-02|25609|26
2025-06-02|25828|13
2025-06-02|28428|368
2025-06-02|29158|278
2025-06-02|30710|205
2025-06-02|31036|10
2025-06-02|31192|5
2025-06-02|31581|105
2025-06-02|31690|79
2025-06-02|34828|1607
2025-06-02|35887|2251
2025-06-02|36211|394
2025-06-02|36394|106
2025-06-02|36827|4632
2025-06-02|37448|1326
2025-06-02|37841|29
2025-06-02|37947|34
2025-06-02|38903|600
2025-06-02|38904|20
2025-06-02|38941|636
2025-06-02|38967|88
2025-06-02|39621|3599
2025-06-02|39681|310
2025-06-02|39721|187
2025-06-02|39923|262
2025-06-02|40221|74
2025-06-02|40341|1
2025-06-02|40651|24
2025-06-02|40675|304
2025-06-02|40771|16
2025-06-02|40953|1650
2025-06-02|40962|255
2025-06-02|41029|2727
2025-06-02|41051|8
2025-06-02|41129|498
2025-06-02|41149|121
2025-06-02|41177|11369
2025-06-02|41181|11505
2025-06-02|41247|32
2025-06-02|41329|12070
2025-06-02|41529|30
2025-06-02|41589|17
2025-06-02|41633|16
2025-06-02|41636|39
2025-06-02|41638|7
2025-06-02|41644|84
2025-06-02|41650|58
2025-06-02|41652|33
2025-06-02|41675|3
2025-06-02|41794|11
2025-06-02|41798|20
2025-06-02|41802|5
2025-06-02|41804|14
2025-06-02|41809|31
2025-06-02|41909|633
2025-06-02|41949|25573
2025-06-02|42049|11254
2025-06-02|42069|20
2025-06-02|42071|5390
2025-06-02|42073|12
2025-06-02|42076|539
2025-06-02|42078|5
2025-06-02|42339|1089
2025-06-02|42341|4
2025-06-02|42689|4610
2025-06-02|42709|10
2025-06-02|42911|4238
2025-06-02|43349|29
2025-06-02|43551|7626
2025-06-02|43553|45
2025-06-02|43571|30
2025-06-02|43575|4
2025-06-02|43609|8501
2025-06-02|43611|18
2025-06-02|43613|4409
2025-06-02|43615|6
2025-06-02|43617|10664
2025-06-02|43619|8
2025-06-02|43869|69
2025-06-02|44009|7198
2025-06-02|44051|6477
2025-06-02|44409|4837
2025-06-02|44509|154
2025-06-02|44613|2959
2025-06-02|44618|1621
2025-06-02|44629|5239
2025-06-02|44649|1705
2025-06-02|44950|30
2025-06-02|45169|3656
2025-06-02|45300|4702
2025-06-02|45329|903
2025-06-02|45333|1248
2025-06-02|45335|13419
2025-06-02|45337|1346
2025-06-02|45339|1205
2025-06-02|45341|11
2025-06-02|45343|8450
2025-06-02|45347|6645
2025-06-02|45349|1786
2025-06-02|45351|6549
2025-06-02|45353|17
2025-06-02|45355|119
2025-06-02|45359|14
2025-06-02|45371|19
2025-06-02|45433|3
2025-06-02|45489|757
2025-06-02|45589|22821
2025-06-02|45629|24627
2025-06-02|45633|111
2025-06-02|45637|361
2025-06-02|45639|4
2025-06-02|45749|178
2025-06-02|45789|69
2025-06-02|45829|420
2025-06-02|45849|3654
2025-06-02|45889|1231
2025-06-02|46071|376
2025-06-02|46109|19277
2025-06-02|46189|1184
2025-06-02|46231|1155
2025-06-02|46369|340
2025-06-02|46469|810
2025-06-03|893|4231
2025-06-03|25609|26
2025-06-03|25828|13
2025-06-03|28428|368
2025-06-03|29158|278
2025-06-03|30710|205
2025-06-03|31036|10
2025-06-03|31192|5
2025-06-03|31581|104
2025-06-03|31690|79
2025-06-03|34828|1606
2025-06-03|35887|2247
2025-06-03|36211|394
2025-06-03|36394|106
2025-06-03|36827|4625
2025-06-03|37448|1326
2025-06-03|37841|29
2025-06-03|37947|34
2025-06-03|38903|599
2025-06-03|38904|20
2025-06-03|38941|636
2025-06-03|38967|88
2025-06-03|39621|3596
2025-06-03|39681|310
2025-06-03|39721|187
2025-06-03|39923|262
2025-06-03|40221|74
2025-06-03|40341|1
2025-06-03|40651|24
2025-06-03|40675|304
2025-06-03|40771|16
2025-06-03|40953|1648
2025-06-03|40962|255
2025-06-03|41029|2723
2025-06-03|41051|8
2025-06-03|41129|497
2025-06-03|41149|121
2025-06-03|41177|11346
2025-06-03|41181|11488
2025-06-03|41247|32
2025-06-03|41329|12054
2025-06-03|41529|30
2025-06-03|41589|17
2025-06-03|41633|16
2025-06-03|41636|39
2025-06-03|41638|7
2025-06-03|41644|84
2025-06-03|41650|58
2025-06-03|41652|32
2025-06-03|41675|3
2025-06-03|41794|11
2025-06-03|41798|20
2025-06-03|41802|5
2025-06-03|41804|14
2025-06-03|41809|31
2025-06-03|41909|631
2025-06-03|41949|25533
2025-06-03|42049|11231
2025-06-03|42069|20
2025-06-03|42071|5378
2025-06-03|42073|12
2025-06-03|42076|539
2025-06-03|42078|5
2025-06-03|42339|1089
2025-06-03|42341|4
2025-06-03|42689|4606
2025-06-03|42709|10
2025-06-03|42911|4230
2025-06-03|43349|29
2025-06-03|43551|7613
2025-06-03|43553|39
2025-06-03|43571|30
2025-06-03|43575|4
2025-06-03|43609|8486
2025-06-03|43611|18
2025-06-03|43613|4399
2025-06-03|43615|6
2025-06-03|43617|10687
2025-06-03|43619|8
2025-06-03|43869|69
2025-06-03|44009|7243
2025-06-03|44051|6470
2025-06-03|44409|4826
2025-06-03|44509|154
2025-06-03|44613|2958
2025-06-03|44618|1618
2025-06-03|44629|5228
2025-06-03|44649|1704
2025-06-03|44950|30
2025-06-03|45169|3654
2025-06-03|45300|4686
2025-06-03|45329|902
2025-06-03|45333|1248
2025-06-03|45335|13388
2025-06-03|45337|1345
2025-06-03|45339|1204
2025-06-03|45341|11
2025-06-03|45343|8439
2025-06-03|45347|6637
2025-06-03|45349|1781
2025-06-03|45351|6535
2025-06-03|45353|17
2025-06-03|45355|119
2025-06-03|45359|14
2025-06-03|45371|19
2025-06-03|45433|3
2025-06-03|45489|756
2025-06-03|45589|22821
2025-06-03|45629|24597
2025-06-03|45633|111
2025-06-03|45635|1
2025-06-03|45637|360
2025-06-03|45639|4
2025-06-03|45749|178
2025-06-03|45789|69
2025-06-03|45829|420
2025-06-03|45849|3646
2025-06-03|45889|1230
2025-06-03|46071|375
2025-06-03|46109|19316
2025-06-03|46189|1182
2025-06-03|46231|1162
2025-06-03|46369|340
2025-06-03|46469|810
2025-06-04|893|4223
2025-06-04|25609|26
2025-06-04|25828|13
2025-06-04|28428|368
2025-06-04|29158|278
2025-06-04|30710|205
2025-06-04|31036|10
2025-06-04|31192|5
2025-06-04|31581|104
2025-06-04|31690|79
2025-06-04|34828|1603
2025-06-04|35887|2244
2025-06-04|36211|394
2025-06-04|36394|106
2025-06-04|36827|4617
2025-06-04|37448|1325
2025-06-04|37841|29
2025-06-04|37947|34
2025-06-04|38903|599
2025-06-04|38904|20
2025-06-04|38941|633
2025-06-04|38967|88
2025-06-04|39621|3587
2025-06-04|39681|309
2025-06-04|39721|187
2025-06-04|39923|262
2025-06-04|40221|74
2025-06-04|40341|1
2025-06-04|40651|24
2025-06-04|40675|304
2025-06-04|40771|16
2025-06-04|40953|1645
2025-06-04|40962|255
2025-06-04|41029|2720
2025-06-04|41051|8
2025-06-04|41129|495
2025-06-04|41149|121
2025-06-04|41177|11325
2025-06-04|41181|11466
2025-06-04|41247|32
2025-06-04|41329|12033
2025-06-04|41529|30
2025-06-04|41589|17
2025-06-04|41633|16
2025-06-04|41636|39
2025-06-04|41638|7
2025-06-04|41644|84
2025-06-04|41650|58
2025-06-04|41652|32
2025-06-04|41675|3
2025-06-04|41794|11
2025-06-04|41798|20
2025-06-04|41802|5
2025-06-04|41804|14
2025-06-04|41809|31
2025-06-04|41909|630
2025-06-04|41949|25488
2025-06-04|42049|11211
2025-06-04|42069|20
2025-06-04|42071|5366
2025-06-04|42073|12
2025-06-04|42076|539
2025-06-04|42078|5
2025-06-04|42339|1088
2025-06-04|42341|4
2025-06-04|42689|4592
2025-06-04|42709|10
2025-06-04|42911|4217
2025-06-04|43349|29
2025-06-04|43551|7600
2025-06-04|43553|38
2025-06-04|43571|30
2025-06-04|43575|4
2025-06-04|43609|8465
2025-06-04|43611|18
2025-06-04|43613|4388
2025-06-04|43615|6
2025-06-04|43617|10697
2025-06-04|43619|8
2025-06-04|43869|69
2025-06-04|44009|7281
2025-06-04|44051|6464
2025-06-04|44409|4821
2025-06-04|44509|154
2025-06-04|44613|2954
2025-06-04|44618|1615
2025-06-04|44629|5218
2025-06-04|44649|1703
2025-06-04|44950|30
2025-06-04|45169|3643
2025-06-04|45300|4675
2025-06-04|45329|902
2025-06-04|45333|1248
2025-06-04|45335|13365
2025-06-04|45337|1345
2025-06-04|45339|1203
2025-06-04|45341|11
2025-06-04|45343|8421
2025-06-04|45347|6629
2025-06-04|45349|1777
2025-06-04|45351|6525
2025-06-04|45353|17
2025-06-04|45355|118
2025-06-04|45359|14
2025-06-04|45371|19
2025-06-04|45433|3
2025-06-04|45489|753
2025-06-04|45589|22805
2025-06-04|45629|24552
2025-06-04|45633|110
2025-06-04|45635|2
2025-06-04|45637|360
2025-06-04|45639|4
2025-06-04|45749|178
2025-06-04|45789|69
2025-06-04|45829|419
